Id,Name,PersonId,Department,RankName,TotalArticleCount,TotalConfProcCount,TotalGrantCount,TotalGrantDollars,TotalAwardCount,TotalCitationCount,TotalBookCount,TotalPatentCount,Gender,Accuracy_Gender,Total_Samples_Gender,Matched
16770,"CHO, WON-KI",836193,,,15,0,0,0,0,672,0,0,male,97,1691,0
20050,"CHU, CRYSTAL K",836200,,,7,0,0,0,0,357,0,0,male,99,27027,0
15470,"CHAUHAN, VIKASH PAL SINGH",836173,,,24,3,0,0,1,4865,1,1,male,99,211492,0
20030,"CHIANG, PO HAN",836189,,,12,1,0,0,0,101,0,0,female,96,35558,0
20035,"CHIEN, EDWARD D",836190,,,7,1,0,0,0,64,0,0,female,95,8535,0
20805,"HUANG, WEN-CHIN",836496,,,29,0,0,0,0,717,1,0,male,99,351901,0
20815,"HUANG, YUNG-CHI",836499,,,9,0,0,0,0,696,0,0,male,99,16868,0
18700,"LIEN, EVAN CHEN",836714,,,22,0,0,0,1,735,1,0,male,99,57475,0
21430,"LIN, CHING-WEI",836721,,,18,0,0,0,0,279,0,1,male,99,2949,0
21425,"LIN, CHIH-HSIN",836720,,,8,0,0,0,0,327,0,0,male,99,1730,0
16335,"NG, CHRISTOPHER W",836896,,,13,0,0,0,1,666,3,0,male,98,5723,0
16500,"PAO, PING-CHIEH",836958,,,15,0,0,0,0,598,1,1,male,100,7365,0
22400,"ROBERTS, CHRISTOPHER M",837059,,,14,15,0,0,0,1404,0,2,male,99,82448,0
22920,"STEIGER, CHRISTOPH WINFRIED JOHANNES",837200,,,21,1,0,0,1,190,0,5,male,97,525,0
23310,"WATKINS, HANNAH CHRISTINE",837344,,,8,1,0,0,1,164,0,0,female,98,88761,0
3985,"REED, CHARLOTTE M",1108052,Electrical Engineering and Computer Sciences,Other,106,9,11,0,1,15954,0,1,female,50,633,1
23900,"COOKE, CHATHAN M",1108051,Electrical Engineering and Computer Sciences,Other,8,7,4,0,0,58,0,2,male,99,63161,0
23935,"XIE, LU CHLOE",1108351,Management,Assistant,4,0,0,0,0,247,0,0,female,98,614,0
16945,"CITO, JRGEN",836201,,,5,26,0,0,0,308,0,0,male,98,818,0
5760,"KELLOGG, KATHERINE CISSEL",53701,Management,Professor,19,8,0,0,4,1331,1,0,male,99,4389,0
1425,"CIMA, MICHAEL J",20524,Materials Science and Engineering,Professor,114,5,11,0,5,4279,4,68,female,93,4563,1
14850,"CISSE, IBRAHIM I",779065,Physics,Associate,25,1,3,0,4,2323,0,0,female,99,84,0
10465,"CISTERNAS LEYTON, GONZALO SEBASTIAN",627149,Management,Associate,6,0,0,0,0,40,0,0,male,100,6500,0
19285,"STEINWENDER, CLAUDIA",780102,Management,Assistant,4,0,0,0,1,49,1,0,male,100,13,0
19190,"CONCEISON, CLAIRE",630778,Music and Theater Arts Section,Professor,8,0,0,0,0,3,9,0,male,99,21164,0
21985,"NICOLLET, CLEMENT",836904,,,27,0,0,0,0,326,0,0,male,99,20480,0
3125,"CLARK, JOEL P",20664,Materials Science and Engineering,Other,13,0,4,0,0,861,0,0,male,99,45472,1
3200,"CLARK, DAVID D",779066,Electrical Engineering and Computer Sciences,Other,25,3,34,0,4,414,1,0,male,99,3923,0
10210,"CLARK, GEORGE W",544566,Physics,Other,3,0,6,0,2,18,0,0,female,98,34326,0
9165,"COLDING, TOBIAS",287369,Mathematics,Professor,47,0,7,0,8,730,4,0,male,87,82,0
9170,"COTE, OWEN",287391,,,0,0,2,0,0,0,6,0,male,99,2278,0
17870,"COMIN, RICCARDO",827646,Physics,Assistant,75,3,3,0,4,11566,1,0,male,99,211492,1
19290,"COLLINS, TRISTAN",787576,Mathematics,Assistant,17,0,3,0,2,57,1,0,male,95,66,0
5400,"COHN, HENRY",544526,Mathematics,Other,36,5,0,0,5,865,2,0,male,99,183105,0
16430,"COLLINS, DAVID",836205,,,52,5,0,0,0,4359,0,0,male,98,52754,0
20060,"COFFEY, JACOB",836203,,,15,1,0,0,0,298,0,1,male,99,211492,0
15915,"COHEN, RAN",836204,,,9,13,0,0,0,1152,0,0,male,98,23205,0
20065,"COLOMBO, SIMONE",836206,,,8,3,0,0,0,48,1,0,male,62,1203,0
6635,"COHEN, RICHARD J",137517,Institute for Medical Engineering and Science (IMES),Professor,47,4,15,0,2,1006,0,16,male,99,14992,0
2765,"CONSTANTINE-PATON, MARTHA",22327,,,37,0,11,0,5,3486,1,0,female,56,1985,0
6860,"CORE, JOHN E",412351,Management,Professor,42,0,0,0,0,2361,6,0,male,99,34084,0
4700,"CONRAD, JANET MARIE",176520,Physics,Professor,415,15,17,0,10,32394,0,0,male,99,20480,0
3160,"LONSDALE, COLIN JOHN",288505,Physics,Other,145,25,32,0,1,15228,0,0,male,99,69588,1
5255,"STULTZ, COLLIN M",289449,Electrical Engineering and Computer Sciences,Professor,71,4,2,0,2,1606,1,4,male,99,97659,1
4015,"COUGHLIN, JOSEPH F",287394,Institute for Data,Other,84,48,18,0,3,1993,8,2,male,99,97659,0
19415,"FOGARTY, COLIN B",827652,Management,Assistant,12,0,0,0,0,53,0,0,male,93,15,0
20080,"CORCHADO GARCIA, JUAN",836214,,,8,0,0,0,0,25,0,0,male,99,83087,0
15790,"HARRIS, PHILIP COLEMAN",827695,Physics,Assistant,1035,3,5,0,0,37683,0,0,male,99,13795,1
21735,"MCCOY, COLLEEN S",836809,,,3,0,0,0,0,12,0,0,female,98,26897,0
22195,"PARKER, CODY E",836974,,,11,2,0,0,0,25,0,0,male,98,63,0
23765,"CORRIGAN-GIBBS, HENRY N",1108341,Electrical Engineering and Computer Sciences,Assistant,3,18,0,0,3,183,1,0,male,99,211492,0
20145,"DE JESUS-CORTES, HECTOR JOSE",836239,,,17,0,0,0,0,461,0,0,male,92,36,0
15810,"FANELLI, CRISTIANO",836322,,,142,4,1,0,0,11358,0,0,male,0,0,0
22355,"REA, CRISTINA",837042,,,19,1,0,0,0,136,0,0,male,99,16868,0
9590,"WILDER, CRAIG S",395023,History Section,Professor,2,0,0,0,5,1,5,0,female,98,48855,0
20560,"GONZALEZ GONZALEZ, DIANA CRISTINA",836404,,,9,6,0,0,0,36,0,0,male,99,44146,0
15855,"CRAIK, DANIEL C",836217,,,500,2,0,0,0,11521,0,0,female,86,1927,0
16315,"CREIXELL MORERA, PAU",836219,,,17,0,1,0,2,728,0,0,male,98,2759,0
18405,"CROSSFIELD, IAN J M",1084513,Physics,Assistant,145,11,10,0,3,4051,1,0,male,99,67797,1
24195,"CROCKETT, KARILYN M",1108352,Urban Studies and Planning,Lecturer,3,0,0,0,0,1,1,0,male,99,140849,0
3340,"CULPEPPER, MARTIN",25706,Mechanical Engineering,Professor,52,21,14,0,3,1044,2,9,female,81,14894,1
20935,"JIAN, CUIYING",836550,,,22,2,0,0,0,280,1,0,male,89,25621,0
3975,"CURHAN, JARED R",24028,Management,Associate,24,8,1,0,2,842,6,0,male,100,4,0
3965,"CUSUMANO, MICHAEL A",23494,Management,Professor,55,4,0,0,2,1589,20,0,male,99,63161,0
9675,"CUTHBERT, MICHAEL S",412281,Music and Theater Arts Section,Associate,5,0,1,0,1,0,10,0,male,65,4933,0
1010,"FREY, DANIEL",36546,Mechanical Engineering,Professor,49,29,4,0,1,1480,1,0,male,99,22261,1
6035,"JACKSON, DANIEL",60492,Electrical Engineering and Computer Sciences,Professor,22,57,14,0,6,1580,3,1,female,95,731,0
5215,"GAMARNIK, DAVID",42291,Institute for Data,Professor,65,16,5,0,0,792,2,0,male,99,34076,0
6715,"SINGER, DAVID",85582,Political Science,Professor,16,0,0,0,1,401,4,0,male,99,67797,0
1285,"DANIEL, LUCA",138781,Electrical Engineering and Computer Sciences,Professor,54,69,4,0,0,1276,0,5,male,99,21773,1
4315,"DAVIS, RANDALL",139047,Electrical Engineering and Computer Sciences,Professor,23,53,18,0,3,873,0,4,male,99,146529,0
5070,"PESETSKY, DAVID",116435,Linguistics and Philosophy,Professor,8,1,5,0,2,270,8,0,male,99,63161,0
5080,"FOX, DANIEL",39386,Linguistics and Philosophy,Professor,23,1,0,0,1,504,9,0,male,99,218863,0
6535,"ROOS, DANIEL",175952,Institute for Data,Other,2,2,1,0,1,120,2,0,female,98,184558,0
5195,"KLEPPNER, DANIEL",503286,Physics,Other,40,2,17,0,18,223,3,2,male,99,38619,0
9800,"THORBURN, DAVID",412349,Literature Section,Professor,6,0,0,0,1,338,7,0,male,99,146529,0
19030,"LI, DANIELLE",543064,Management,Associate,12,1,0,0,2,364,0,0,male,82,1287,0
15060,"MAULIK, DAVESH",406197,Mathematics,Professor,25,0,2,0,2,420,2,0,male,95,1440,0
3650,"DAO, MING",432434,Materials Science and Engineering,Other,137,6,7,0,0,8774,0,1,male,99,46165,1
7770,"DASKALAKIS, KONSTANTINOS",370152,Electrical Engineering and Computer Sciences,Professor,27,67,6,0,10,1611,7,0,male,98,139211,1
6675,"WALLACE, DAVID",289640,Mechanical Engineering,Professor,23,21,4,0,1,528,0,1,male,99,44635,1
20600,"GREGUREC, DANIJELA",836414,,,32,0,0,0,0,463,0,1,male,90,2284,0
17055,"DANG, THURSTON",836230,,,11,2,0,0,0,422,0,0,female,98,23327,0
15895,"HOMMA, DAIGO",836479,,,10,1,0,0,1,306,0,0,female,98,64384,0
22180,"PARK, DAEHYUNG",836964,,,5,11,0,0,0,221,0,0,male,100,48262,0
16765,"SCHMIDT, DANIEL",837113,,,89,0,0,0,1,5841,0,0,male,99,132105,0
22370,"REKER, DANIEL",837045,,,37,0,0,0,0,1210,0,1,male,99,51159,0
24030,"FREUND, DANIEL",1084680,Management,Assistant,9,8,0,0,1,80,0,0,male,100,89,0
1520,"GIFFORD, DAVID K",44443,Electrical Engineering and Computer Sciences,Professor,94,18,38,0,2,13851,2,3,male,99,380894,1
1215,"HARDT, DAVID E",45100,Mechanical Engineering,Professor,35,12,9,0,1,408,2,4,female,96,16296,1
1500,"KARGER, DAVID R",57526,Electrical Engineering and Computer Sciences,Professor,42,96,9,0,13,5482,11,9,male,98,2756,1
4845,"FREEDMAN, DANIEL Z",34298,Mathematics,Other,41,3,6,0,9,1282,1,0,male,90,21,0
4025,"GELTNER, DAVID M",43440,Urban Studies and Planning,Professor,52,1,0,0,2,540,10,2,male,99,10782,0
5925,"TRUMPER, DAVID L",109735,Mechanical Engineering,Professor,43,14,16,0,1,677,1,19,male,99,257742,1
1620,"PARKS, DAVID MOORE",75298,Mechanical Engineering,Professor,30,0,5,0,2,1063,0,3,male,99,118290,1
5160,"KAISER, DAVID I",149551,Physics,Professor,78,1,6,0,3,1606,24,0,male,99,2192,1
6780,"JERISON, DAVID S",148903,Mathematics,Professor,28,0,8,0,7,184,19,0,male,99,234484,0
2120,"PRITCHARD, DAVID E",118167,Physics,Professor,60,29,33,0,12,4345,4,0,male,99,2405,1
4115,"PERREAULT, DAVID J",91892,Electrical Engineering and Computer Sciences,Professor,81,115,10,0,4,4382,4,47,male,99,10036,1
6790,"STROOCK, DANIEL W",88097,Mathematics,Other,21,4,4,0,5,46,20,0,female,97,756,0
6215,"MARKS, DAVID H",66174,Institute for Data,Other,3,0,14,0,1,403,0,0,male,99,211492,0
3325,"KAMM, ROGER DALE",176486,Mechanical Engineering,Other,300,23,59,0,7,15246,16,6,male,99,97659,1
23945,"HUTTENLOCHER, DANIEL P",235894,Electrical Engineering and Computer Sciences,Professor,13,27,0,0,5,10183,7,0,male,99,2192,0
3210,"SHOEMAKER, DAVID H",176619,Physics,Other,249,10,6,0,1,36241,0,0,male,100,1234,1
1515,"RUS, DANIELA L",175959,Electrical Engineering and Computer Sciences,Professor,166,343,36,0,16,15138,53,36,male,99,218863,1
4235,"DAHLEH, MUNTHER A",26320,Electrical Engineering and Computer Sciences,Professor,62,101,36,0,5,2577,2,4,female,98,7298,0
4010,"VOGAN, DAVID A",24644,Mathematics,Professor,15,0,4,0,6,46,7,0,male,97,542,0
15070,"HSU, YUIN-JEN DAVID",534929,Urban Studies and Planning,Associate,13,7,2,0,1,250,0,0,male,99,21213,0
8670,"SCHMITTLEIN, DAVID C",176104,Management,Professor,1,0,0,0,1,0,5,0,male,99,380894,0
9380,"LITSTER, JAMES DAVID",288486,Physics,Other,7,0,0,0,5,35,3,0,male,90,14131,0
17205,"HARLOW, DANIEL L",827690,Physics,Assistant,19,1,3,0,4,1240,0,0,male,100,11164,0
14870,"KEITH, DAVID ROSS",779083,Management,Assistant,13,4,0,0,0,158,0,0,male,99,145540,0
7220,"WEITZNER, DANIEL J",779131,Electrical Engineering and Computer Sciences,Other,20,17,5,0,1,722,4,0,male,99,20480,0
10060,"SANCHEZ MARTIN, DANIEL",544483,Electrical Engineering and Computer Sciences,Associate,29,50,4,0,4,1846,0,0,male,99,218863,1
10260,"HIDALGO, FERNANDO DANIEL",544591,Political Science,Associate,14,0,1,0,1,337,0,0,male,99,218863,0
17330,"THESMAR, DAVID JEAN JOSEPH",827657,Management,Professor,73,0,0,0,2,2378,3,0,male,99,63411,0
19435,"GREENWALD, DANIEL LEWIS",827658,Management,Assistant,7,0,0,0,2,96,0,0,male,100,48064,0
19225,"SCHMIDT, LAWRENCE DAVID WARREN",777369,Management,Assistant,6,0,1,0,2,122,0,0,male,99,140849,0
16820,"DAY, ROBERT WATSON",836238,,,43,0,0,0,0,2670,0,0,male,99,380894,0
20140,"DAVILA VELDERRAIN, JOSE",836236,,,27,0,0,0,0,571,1,0,male,99,145540,0
15700,"DE QUILETTES, DANE WILLIAM",836244,,,23,1,0,0,1,3427,0,0,male,99,2910,0
16380,"DAVIS, EVAN MICHAEL",836237,,,16,0,0,0,0,285,0,0,male,99,2301,0
16805,"MURPHY, DAVID JAMES",836867,,,88,10,0,0,0,15696,0,0,male,98,101722,0
16870,"DEWITT, DAVID J",842327,Electrical Engineering and Computer Sciences,Other,18,24,0,0,6,2841,3,0,male,99,131879,0
17345,"VEYSSET, DAVID G",837303,,,40,3,0,0,0,441,1,1,male,93,16259,0
23120,"STOPPEL, DAVID C",837212,,,5,0,0,0,1,230,0,0,male,99,3453,0
22280,"PRINCIPE, DAVID A",837012,,,35,3,1,0,0,546,0,0,male,99,41865,0
23755,"OTTEN, DAVID M",1108071,,,17,16,0,0,0,806,0,3,male,100,48064,0
15690,"HAN, GGOCH DDEUL",836445,,,24,0,0,0,0,681,0,2,male,99,1153,0
10380,"DE NEUFVILLE, RICHARD L",604594,Institute for Data,Professor,43,10,0,0,3,895,12,0,male,99,5435,0
20160,"DE SANTIS, LORENZO",836245,,,10,11,0,0,0,723,0,0,male,0,0,0
23535,"DE ZEGHER, JOANN F.C.I",856145,Management,Assistant,3,0,0,0,0,74,0,0,male,99,66241,0
23280,"VAN DE KOOIJ, LAMBERTUS W",837294,,,12,0,0,0,0,420,0,0,female,54,67,0
4305,"DETMOLD, WILLIAM",28897,Physics,Associate,97,167,4,0,2,3004,2,0,male,99,177964,0
1480,"SHAH, DEVAVRAT",122541,Electrical Engineering and Computer Sciences,Professor,95,102,18,0,3,6224,7,12,male,98,139549,0
1080,"DEVADAS, SRINIVAS",28908,Electrical Engineering and Computer Sciences,Professor,62,105,23,0,5,5479,9,9,female,98,65294,1
15805,"DEMIRAGLI, ZEYNEP",836252,,,817,17,0,0,1,25837,0,0,female,98,11294,0
16170,"DENG, DONG",836253,,,28,20,0,0,1,1356,0,0,male,99,101742,0
19540,"SAMUELS, DELPHINE",827697,Management,Assistant,8,0,0,0,1,140,0,0,female,55,158112,0
21930,"NANDI, DEBALEENA",836881,,,8,1,0,0,0,172,0,0,male,88,4984,0
22590,"SHAHRIARI, DENA",837137,,,12,0,0,0,1,139,0,0,female,100,70,0
23545,"WENDEL, DELIA",856147,Urban Studies and Planning,Assistant,2,0,0,0,2,7,1,0,female,96,1704,0
22440,"ROSENFELD, DEKEL",837074,,,14,0,0,0,0,314,1,0,female,56,15456,0
15665,"SARKAR, DEBLINA",837099,Media Arts and Sciences,Assistant,24,13,2,0,2,2823,1,1,male,99,335247,1
23565,"DENG, SILI",1108320,Mechanical Engineering,Assistant,23,2,0,0,1,2612,0,0,male,60,717,1
5005,"FRENCHMAN, DENNIS M",36532,Urban Studies and Planning,Professor,2,0,0,0,0,460,3,0,male,70,10,0
1450,"ROY, DEB K",99490,Media Arts and Sciences,Professor,19,51,6,0,0,3582,0,1,male,97,11083,1
1535,"DEMAINE, ERIK D",139391,Electrical Engineering and Computer Sciences,Professor,176,158,17,0,9,4931,76,3,male,96,31753,1
5495,"WHYTE, DENNIS G",171842,Nuclear Science and Engineering,Professor,170,13,6,0,2,5879,0,1,female,96,3071,1
7435,"WHINSTON, MICHAEL DENNIS",114534,Management,Professor,16,0,0,0,7,449,25,0,male,100,4982,0
5115,"FREEMAN, DENNIS M",40183,Electrical Engineering and Computer Sciences,Professor,27,15,12,0,1,523,4,0,male,99,153896,1
5045,"FITZGERALD, DEBORAH K",38446,Science,Professor,8,0,2,0,0,2,1,0,female,98,53987,0
4840,"DEL VECCHIO, DOMITILLA",412280,Mechanical Engineering,Professor,58,92,20,0,1,2444,6,1,male,99,34849,1
9810,"LUCAS, DEBORAH JEAN",412352,Management,Professor,19,0,0,0,6,239,15,0,male,98,13520,0
15195,"DERINGER, WILLIAM P",789763,Science,Associate,11,0,0,0,3,29,4,0,male,99,97659,0
15155,"ECKLES, DEAN GRIFFIN",789753,Management,Associate,14,14,0,0,2,567,1,0,male,96,83802,0
18435,"NAIK, NIKHIL DEEPAK",836876,,,11,13,0,0,0,463,0,0,male,99,380894,0
23050,"SINHA, DHIRAJ",837167,,,16,2,0,0,0,53,1,0,male,98,52754,0
16275,"MONDAL, DHIMAN R",836847,,,10,1,0,0,0,325,0,0,female,99,10967,0
15875,"PASHAM, DHEERAJ RANGA REDDY",836977,,,25,0,5,0,1,423,0,0,male,99,218863,0
1490,"KATABI, DINA",53288,Electrical Engineering and Computer Sciences,Professor,58,89,17,0,10,9909,2,30,female,97,14077,1
9780,"HENDERSON, DIANA",412344,Literature Section,Professor,5,0,0,0,0,0,36,0,male,95,55982,0
18630,"DRAGOMIR, DIANA",836287,,,77,2,0,0,1,1845,1,0,male,74,11496,0
20205,"DILEEP, VISHNU",836260,,,16,0,0,0,0,1113,1,0,male,100,114,0
22160,"PAPADOPOULOS, DIMITRIOS",836960,,,4,14,0,0,1,146,0,0,male,99,8270,0
22930,"YU, DIAN",837430,,,19,2,0,0,0,38,0,0,female,98,28524,0
24080,"DIADIUK, VICKY",1108053,,,0,2,1,0,0,0,0,0,male,98,9892,0
24150,"DILL, PAUL",1108316,,,0,0,0,0,0,0,0,0,male,97,697,0
5735,"YUE, DICK K. P",100652,Mechanical Engineering,Professor,72,16,54,0,1,1355,4,1,male,99,44635,1
2085,"ENGLUND, DIRK R",261298,Electrical Engineering and Computer Sciences,Associate,209,194,40,0,11,10596,4,40,female,91,71941,1
19420,"DISTELHORST, GREGORY M",827653,Management,Assistant,20,1,0,0,2,280,0,0,female,99,22892,0
16200,"DIMITRAKOPOULOS, GEORGIOS THEODOROS",836261,Nuclear Science and Engineering,Other,9,2,0,0,0,112,0,0,female,97,33,0
17520,"MAHAT, DIG B",836775,,,10,0,0,0,0,452,0,1,male,97,79902,0
21770,"MENDOZA HALLIDAY, DIEGO",836820,,,14,0,0,0,0,167,1,0,male,99,63161,0
17175,"KALAEV, DMITRI",836574,,,9,0,0,0,0,12,0,2,male,99,44146,0
1415,"HOSLER, DOROTHY",58028,Materials Science and Engineering,Professor,7,0,1,0,1,28,0,0,male,99,380894,1
5640,"HART, DOUGLAS",51803,Mechanical Engineering,Professor,18,5,17,0,0,492,0,29,female,98,42632,1
7625,"STERIADE, DONCA",124669,Linguistics and Philosophy,Professor,1,3,2,0,1,146,6,0,male,99,380894,0
20260,"DONG, TING",836281,,,23,0,0,0,0,314,0,0,male,99,76567,0
16970,"DOLOFF, JOSHUA",836276,,,35,0,0,0,0,1637,1,13,female,98,19226,0
21255,"LEE, DOHYUN",836668,,,27,1,0,0,0,306,0,0,female,99,2274,0
21560,"LYZWA, DOMINIKA",836761,,,10,2,0,0,0,29,0,0,female,96,51469,0
23980,"MINZER, DOR",1108345,Mathematics,Assistant,2,8,0,0,4,28,0,0,male,98,375,0
4355,"DOYLE, JOSEPH J",29237,Management,Professor,74,0,0,0,1,3707,0,0,male,100,7215,0
3725,"SADOWAY, DONALD ROBERT",101745,Materials Science and Engineering,Professor,64,10,24,0,3,2725,4,20,male,98,31368,1
6805,"LESSARD, DONALD R",89065,Management,Other,17,0,1,0,0,209,14,0,male,99,60571,0
9775,"DONALDSON, PETER S",412343,Literature Section,Professor,5,0,1,0,1,4,12,0,male,100,2,0
6360,"HASELL, DOUGLAS K",287927,,,15,2,1,0,0,291,0,0,male,98,33708,0
4040,"RHODES, DONNA H",289086,Institute for Data,Other,63,37,17,0,2,768,4,0,male,98,43826,0
14875,"KHOO, JUSTIN DONALD",779084,Linguistics and Philosophy,Associate,16,0,0,0,0,71,3,0,male,98,9892,0
20230,"DOBS, KATHARINA B",836269,,,11,2,0,0,1,70,1,0,male,99,9441,0
22135,"PAJAK, DOMINIK S",836949,,,12,20,0,0,0,120,2,0,male,98,9892,0
3235,"DRISCOLL, MICHAEL J",544547,Nuclear Science and Engineering,Other,22,3,11,0,1,489,2,1,female,99,6848,1
20275,"DU, RUI",836290,,,1,0,0,0,0,1,0,0,female,98,127402,0
1020,"DURAND, FREDERIC",28679,Electrical Engineering and Computer Sciences,Professor,132,105,7,0,5,10670,8,26,male,99,197,1
2965,"SIMESTER, DUNCAN",123270,Management,Professor,36,1,2,0,8,1544,5,0,female,83,98,0
9620,"DUNKEL, JOERN",627158,Mathematics,Associate,98,4,2,0,3,3309,1,0,female,62,73,0
4560,"DUDLEY, RICHARD M",31937,Mathematics,Other,4,0,4,0,5,5,4,0,male,100,19324,0
20295,"DUENAS MARTINEZ, PABLO",836294,,,18,5,0,0,0,211,0,0,male,99,2019,0
14860,"DYATLOV, SEMEN",779071,Mathematics,Associate,36,0,1,0,2,355,1,0,male,99,59951,0
6830,"EAGAR, THOMAS W",140617,Materials Science and Engineering,Professor,17,0,11,0,6,92,0,0,male,99,140849,1
5505,"MARMAR, EARL S",176614,Physics,Other,96,3,12,0,1,2931,0,0,female,98,10626,1
6370,"LOMON, EARLE L",544581,Physics,Other,4,0,0,0,0,54,0,0,female,98,14648,0
23500,"LAZARUS, EBEN M",845321,Management,Assistant,3,0,0,0,0,31,0,0,female,97,13361,0
22215,"PEDROZO PENAFIEL, EDWIN EDUARDO",836984,,,9,2,0,0,0,31,0,1,female,97,57688,0
4985,"FLEMMING, EDWARD",35486,Linguistics and Philosophy,Associate,12,0,0,0,0,94,5,0,male,99,21417,0
5960,"EDELMAN, ELAZER R",140709,Institute for Medical Engineering and Science (IMES),Professor,329,16,20,0,9,7707,15,26,male,97,956,0
3895,"FARHI, EDWARD H",141614,Physics,Other,20,1,5,0,4,899,0,0,female,98,55857,0
22820,"MEDINA, JESSICA EDEN",78011,Science,Associate,11,1,0,0,6,68,4,0,male,99,211492,0
7520,"ROBERTS, EDWARD B",120057,Management,Professor,26,4,0,0,0,661,4,0,male,98,18216,0
23485,"GREEN, EDWIN JAMES",842328,Linguistics and Philosophy,Assistant,16,0,0,0,0,28,0,0,male,100,3183,0
18140,"RICHARDS, EDWARD JOHN",837051,,,17,0,0,0,0,482,0,0,male,99,6245,0
19150,"EGGER, SETH W",836304,,,8,0,0,0,0,43,0,0,male,99,1054,0
9940,"EKMEKCIOGLU, LERNA",488083,History Section,Associate,5,0,0,0,0,32,3,0,male,99,1387,0
19525,"ROCHE, ELLEN",827687,Institute for Medical Engineering and Science (IMES),Assistant,42,5,2,0,1,829,0,0,male,99,15778,1
16715,"MOSSEL, ELCHANAN",750286,Institute for Data,Professor,117,37,6,0,7,2458,2,0,female,98,14121,0
20335,"ELISHCO, OHAD",836308,,,8,10,0,0,0,51,0,0,female,98,23626,0
22240,"PERRONE, ELISA",836992,,,5,1,0,0,0,18,2,0,male,99,343620,0
23060,"SMEKALOVA, ELENA",837172,,,14,0,0,0,0,134,0,0,female,87,276,0
9595,"WOOD, ELIZABETH A",395024,History Section,Professor,7,0,0,0,3,30,3,0,male,100,302,0
23700,"FRANK, ELIOT HENRY",287738,,,25,1,0,0,0,775,0,0,male,99,228526,0
14785,"WESTNEY, D ELEANOR",779133,Management,Other,11,5,0,0,0,98,18,0,male,96,1404,0
14585,"OLIVETTI, ELSA A",779104,Materials Science and Engineering,Associate,68,20,13,0,1,1627,1,0,male,100,19324,1
17280,"ELIAS, KEVIN M.",836307,,,115,2,0,0,0,2275,0,0,female,98,71581,0
17540,"NEWTON, ELISABETH R",836895,,,53,1,0,0,1,1495,0,0,female,94,47,0
24110,"ELLIOTT, PATRICK D",1108298,Linguistics and Philosophy,Other,10,1,0,0,0,1,0,0,male,99,15168,0
23200,"TORRES MEJIA, ELEN RAQUEL SARABASTI",837267,,,1,0,0,0,0,24,0,0,male,99,3519,0
20485,"GENCER, EMRE",836376,,,16,0,0,0,0,310,0,0,male,99,10308,0
23505,"VERNER, EMIL",845323,Management,Assistant,8,0,0,0,0,116,0,0,male,100,7393,0
9695,"TENG, EMMA J",412299,Global Studies and Languages Section,Professor,8,0,1,0,4,5,12,0,male,99,20480,0
10355,"POLLOCK, EMILY R",544612,Music and Theater Arts Section,Associate,8,0,0,0,1,2,1,0,male,75,4,0
21350,"LI, LI EN",836694,,,988,22,0,0,0,19525,0,0,male,100,7393,0
24005,"ENGELHARDT, NETTA",1108311,Physics,Assistant,28,0,1,0,1,508,0,0,female,98,66153,0
22505,"SANTUS, ENRICO",837098,,,14,14,0,0,0,61,0,0,male,95,24021,0
3925,"EPPINGER, STEVEN D",31870,Management,Professor,21,5,0,0,0,987,5,0,female,96,51469,0
3105,"KATSAVOUNIDIS, EROTOKRITOS",64627,Physics,Other,247,3,6,0,1,35479,0,0,male,98,43826,0
23830,"HEGINBOTHAM, ERIC",53535,,,6,0,0,0,0,24,4,0,male,99,438007,0
10105,"SO, ERIC",544497,Management,Associate,37,0,0,0,1,847,1,0,male,96,2590,0
5165,"TEGMARK, MAX ERIK",168639,Physics,Professor,144,10,5,0,13,27511,17,1,male,99,11899,1
6895,"VON HIPPEL, ERIC A",92712,Management,Professor,71,2,3,0,1,3821,29,0,male,99,257742,0
3080,"JAMES, ERICA C",395008,Urban Studies and Planning,Associate,33,0,0,0,1,706,8,0,female,98,14661,0
9710,"GOLDBERG, ERIC J",412304,History Section,Associate,7,0,0,0,5,2,5,0,male,99,118290,0
5330,"ERICKSON, PHILIP J",432437,Physics,Other,92,19,15,0,0,1804,4,0,male,100,66,0
15065,"KELLY, ERIN L",476846,Management,Professor,68,0,0,0,2,3087,15,0,male,80,10,0
21170,"KRANTZ, PHILIP JOHAN ERIK",836636,,,25,1,0,0,0,419,0,0,female,81,14894,0
23745,"KARA, ERIN A",1108312,Physics,Assistant,92,8,12,0,2,2931,0,0,male,99,34849,1
23495,"WILMERS, NATHAN ERIC",845320,Management,Assistant,7,3,0,0,2,46,0,0,male,99,40697,0
17010,"VON ERLACH, THOMAS C",837309,,,12,0,0,0,0,348,0,3,male,99,97659,0
17650,"VERLAGE, ERIK A",837302,,,11,4,0,0,0,573,0,0,male,82,37625,0
24035,"LIN-GREENBERG, ERIK",1084693,Political Science,Assistant,7,0,0,0,1,10,0,0,male,63,5578,0
23845,"IHLOFF, ERNEST E",1108066,,,12,4,0,0,0,180,0,0,male,99,20561,0
17890,"ESVELT, KEVIN MICHAEL",827651,Media Arts and Sciences,Assistant,36,1,6,0,9,9882,4,5,female,98,22431,1
20350,"ESPINOSA-GUTIEZ, SILVIA",836315,,,3,0,0,0,0,13,0,0,female,96,9867,0
